text,label
 Genuinely cannot believe that the Biden campaign is trying to reassure America by specifically citing the 1918 pandemic th…,1
 Probably no one that supports Biden is old or diabetic therefore giving him the advantage right? Yeah Biden has all the…,1
" ""Biden pledges to pick female running mate in the 11th Democratic debate""   Ya I bet it'll be crooked Killary Clinton.  htt…",1
My prediction has been a Joe Biden / Rep Val Demings ticket since SC. She’s not on this CNN list but should be. Mayb… ,1
"Themed_Teams jaketapper Best response in history. Worst was Obama Biden on H1N1. 60mil infected. 12,500 dead. 100… ",1
"Rhino Rich H wmichaelsw Not AMillennial5 Oh, yes I do demand those of Bernie and he lives up to them. I really don'… ",1
Arrow Down Mid I agree it would hurt but biden and bernie literally mitigate the usual political harm this would cause,1
 robreiner Bernie Sanders is trying to save American lives by pushing for Medicare4All. Joe Biden is trying to save the he…,1
 My brother’s in Florida. He’s a Bernie supporter. But under no circumstances do I hope he goes to vote today. Not under…,1
Nowhereurgoin marceelias JJohnson Law Oh weird amother ignorant Biden supporter,1
 NOW IMAGINE THIS...BIDEN NEGOTIATING FOR AMERICA WITH WORLD LEADERS!  He has no discernible grip on reality.  He cannot e…,1
"Trumpsters Dump santiagomayer_ Have Biden earn my vote then, bc where im sitting Trump is meeting immense resistan… ",1
 What a complete and total hypocrite. Joe Biden picked a Secret Service protective detail and he is now safe-guarded with…,1
 1/31—The president halted all China travel  2/1—Biden called it “hysterical xenophobia”  2/2—ACLU said “travel bans and qu…,1
 I just did it. I just voted in the Democratic Primary for the very 1st time. I voted for Joe Biden. First time I’ve ever…,1
" If you’re the offspring of Biden, Pelosi or Clinton, you’re making out like bandits!  First Hunter Biden, then Paul Pelosi Jr…",1
chrislhayes Obviously you mean Biden,1
 How often have they used Air Force One to launder money?  Trump’s children “appear to people all over the world to be his bagm…,1
Andy Ostroy Biden is an empty suit with onset dementia without a clue where he is half the time. Trump is a megalom… ,1
Joe Biden Could Be In Major 2020 Trouble - It Looks Like A Blue Wave Of 'Never Biden' Is Growing ,1
 Genuinely cannot believe that the Biden campaign is trying to reassure America by specifically citing the 1918 pandemic th…,1
 I just did it. I just voted in the Democratic Primary for the very 1st time. I voted for Joe Biden. First time I’ve ever…,1
 Biden's border conflict: Vows to deport felons while honoring sanctuary cities. Media not covering this but if sanctua…,1
CBSNews This officially makes Trump more progressive than Biden.,1
" Between the 2 of them, Bernie and Biden have total of 78 YEARS in Congress. 78 YEARS! And they are talking abt what th…",1
 1/31—The president halted all China travel  2/1—Biden called it “hysterical xenophobia”  2/2—ACLU said “travel bans and qu…,1
 1/31—The president halted all China travel  2/1—Biden called it “hysterical xenophobia”  2/2—ACLU said “travel bans and qu…,1
" Former Vice President Joe Biden received Secret Service protection starting Tuesday, sources familiar with the matter tell CNN. ht…",1
" Biden, Bushes, Clintons, Trump: serving corporations and the rich.   Sanders: a new and different direction that millions ha…",1
 punished_stu muffinlab I’m voting for Biden because I don’t think Bernie can get MFA passed as President.  Also think his…,1
 Well well well   Illinois News Station Mistakenly Airs Election Results Day Before Primary Showing Joe Biden Victory https://…,1
 Joe Biden said a woman would be his running mate. Meet one of the women many think should be his pick. …,1
" Imagine my surprise.   Illinois News Station Mistakenly Airs Election Results Day Before Primary, Showing Joe Biden Victory…",1
 I need a poll to finalize my decision tonight. Biden or Bernie? I'm leaning towards Biden.,1
NTP269 Patti Ehlers Amy_Siskind That’s insane. He campaigned for her harder than she did. She lost because she la… ,1
Seth Abramson mine is going to Joe Biden,1
" NEW Change Polls/CNBC Swing States* Poll (3/9-11),  Would do a better job handling coronavirus: Sanders 51% (+2) Trum…",1
Bernie Sanders should see the writing on the wall and exit the primary.  It’s time for Joe Biden to pivot to taking… ,1
" REPORT: Hunter Biden cost taxpayers nearly $200,000 as he toured the globe during his father’s time in office. https://…",1
Sludge Biden loves him some p Harma profits,1
" Trump was right.  This pandemic validates the entire Trump doctrine. He was right on trade, immigration, manufacturing…",1
 1/31—The president halted all China travel  2/1—Biden called it “hysterical xenophobia”  2/2—ACLU said “travel bans and qu…,1
"mollysmcdonough briebriejoy Naomi AKlein Bernie Sanders Joe Biden nope, and I'll never vote for Biden",1
" What Biden was declaring would effectively constitute discrimination in admission to the Supreme Court. Indeed, the Sup…",1
" It's great that liberals are finally pushing back against Hyde.  It's huge that Democrats put ""repealing Hyde"" it in the…",1
 Donald Trump’s surrogates attacked Joe Biden’s mental health last night. The attacks are meritless. And I would like to…,1
Joe Biden b like Americans can have a little free healthcare as a treat.,1
" In addition, the memo states: ""Even if after tonight’s contests, Biden hasn’t significantly increased that lead, Sanders would…",1
 if u guys make me vote for joe fucking biden at the end of this fucking year I swear to god,1
 She's right!!  Sarah Sanders: Joe Biden is an “Extreme Pro-Abortion Liberal” Who’d be a “Dangerous and Terrible President”…,1
 Yes  Poll: Trump leads Biden and Sanders in Florida ,1
 I honestly don’t know how you can be running to lead the country in this crisis without calling for a jobs guarantee and M…,1
" Biden team memo:   “We held elections during the Civil War, the 1918 flu pandemic, and World War II. We are confident that we…",1
" I've been told that I must abide by a curfew and sacrifice because we need to ""flatten the curve"" and protect what few ICU bed…",1
Kirsten For MN JRubin Blogger Not Me Us you've got it completely backward.  Biden is a dumpster fire who isn't going… ,1
 This is likely why the DNC is ok w/risking millions of lives by not postponing Primaries.  Each day that goes by has Bid…,1
 I honestly don’t know how you can be running to lead the country in this crisis without calling for a jobs guarantee and M…,1
Solidarity Love jilliansw ryangrim You think the many videos of biden talking about cutting social security or go… ,1
" Former Vice President Joe Biden received Secret Service protection starting Tuesday, sources familiar with the matter tell CNN. ht…",1
 Well well well   Illinois News Station Mistakenly Airs Election Results Day Before Primary Showing Joe Biden Victory https://…,1
 1/31—The president halted all China travel  2/1—Biden called it “hysterical xenophobia”  2/2—ACLU said “travel bans and qu…,1
 What a complete and total hypocrite. Joe Biden picked a Secret Service protective detail and he is now safe-guarded with…,1
" To quote Philippe Reines, Bernie wants another kamikaze run at the USS Biden. He's determined to damage the nominee and i…",1
" I just voted for BFD Biden, now off to drive folks to the polls. 🗳 ",1
 National Reuters/Ipsos Poll Among Adults: (Change since last week)  Biden 35% (-4) Sanders 33% (+4) Gabbard 3% (-)…,1
Nat Sec Reporter Vicki Sherlock They need a fall guy for when Joe looses. We could actually vote for Biden 3 times a… ,1
 I just did it. I just voted in the Democratic Primary for the very 1st time. I voted for Joe Biden. First time I’ve ever…,1
" NEW: Joe Biden is projected to win the primary in Washington state, according to the AP. The state had been too close to call afte…",1
" Biden's Virtual Town Hall Goes Haywire with Audio Issues, Joe Wandering Off Screen ",1
" Joe Biden is running radio ads today telling Floridians to go vote today to ""continue Obama's legacy"".",1
"andrewzimmern He hasn’t failed shit. That’s your opinion, and it’s ALWAYS a red/blue issue with you. Always. Obama… ",1
"Biden did not say his VP would be a black woman, watch the video, he said he would nominate a black woman for the S… ",1
" .Joe Biden said he was “one of the first guys to introduce a climate change bill, way, way back.” Is that true?  YES.…",1
 My brother’s in Florida. He’s a Bernie supporter. But under no circumstances do I hope he goes to vote today. Not under…,1
 Is Joe Biden's campaign concerned this will impact their campaign the most? Not sure why they would share this memo with rep…,1
" Biden campaign memo, basically calling on Sanders to quit:   ""It would take a drastic, historically-incomparable swing for…",1
 I honestly don’t know how you can be running to lead the country in this crisis without calling for a jobs guarantee and M…,1
 1/31—The president halted all China travel  2/1—Biden called it “hysterical xenophobia”  2/2—ACLU said “travel bans and qu…,1
 I honestly don’t know how you can be running to lead the country in this crisis without calling for a jobs guarantee and M…,1
 1/31—The president halted all China travel  2/1—Biden called it “hysterical xenophobia”  2/2—ACLU said “travel bans and qu…,1
 Nicholas Elodeon Biden could just drop out for the good of the country and prevent this from happening,1
 Joe Biden said a woman would be his running mate. Meet one of the women many think should be his pick. …,1
 1/31—The president halted all China travel  2/1—Biden called it “hysterical xenophobia”  2/2—ACLU said “travel bans and qu…,1
Producer Cat Socksof Fluff Sen Warren There isn't a path to victory with Biden he's got so much baggage that the re… ,1
Joe Biden Is A PATHOLOGICAL Liar! Compilation Of Joe Biden's Lies  via You Tube,1
" Booker: Biden was 'architect' of criminal justice system, 'not the right person to fix it' ",1
"JGshort Scott Saia23 Bernie Sanders I personally would, only bc of how terrible Trump is. But Biden and the DNC ar… ",1
" Agree, if Bernie refuses to drop out, Biden should ignore him from here on out. No more debates. Pivot to the general.",1
"Unlike Bernie Sanders and other Democrats, Joe Biden has NOT embraced a key executive authority to drive down the c… ",1
"Trump manipulated by his Twitter feed "" picture Trump sees ...: That the coronavirus crisis is someone else’s fault… ",1
 I just did it. I just voted in the Democratic Primary for the very 1st time. I voted for Joe Biden. First time I’ve ever…,1
" Democrats, with a celebratory media, appear ready to nominate our first truly mentally unfit candidate for president.  O…",1
" Joe Biden promised to pick a female VP. That’s not ""patronizing."" It’s common sense, writes JNSmall in Post Everything h…",1
" ""The so-called majority makers from 2018...aren’t identical to Biden: Many of them are young; many are women; and most ar…",1
" To quote Philippe Reines, Bernie wants another kamikaze run at the USS Biden. He's determined to damage the nominee and i…",1
What in the hell is this? Everybody on cable news has been sternly repeating that Biden is already our next Hillary. ,1
